id,expiration_id,src_ip,src_mac,src_oui,src_port,dst_ip,dst_mac,dst_oui,dst_port,protocol,ip_version,vlan_id,tunnel_id,bidirectional_first_seen_ms,bidirectional_last_seen_ms,bidirectional_duration_ms,bidirectional_packets,bidirectional_bytes,src2dst_first_seen_ms,src2dst_last_seen_ms,src2dst_duration_ms,src2dst_packets,src2dst_bytes,dst2src_first_seen_ms,dst2src_last_seen_ms,dst2src_duration_ms,dst2src_packets,dst2src_bytes,bidirectional_min_ps,bidirectional_mean_ps,bidirectional_stddev_ps,bidirectional_max_ps,src2dst_min_ps,src2dst_mean_ps,src2dst_stddev_ps,src2dst_max_ps,dst2src_min_ps,dst2src_mean_ps,dst2src_stddev_ps,dst2src_max_ps,bidirectional_min_piat_ms,bidirectional_mean_piat_ms,bidirectional_stddev_piat_ms,bidirectional_max_piat_ms,src2dst_min_piat_ms,src2dst_mean_piat_ms,src2dst_stddev_piat_ms,src2dst_max_piat_ms,dst2src_min_piat_ms,dst2src_mean_piat_ms,dst2src_stddev_piat_ms,dst2src_max_piat_ms,bidirectional_syn_packets,bidirectional_cwr_packets,bidirectional_ece_packets,bidirectional_urg_packets,bidirectional_ack_packets,bidirectional_psh_packets,bidirectional_rst_packets,bidirectional_fin_packets,src2dst_syn_packets,src2dst_cwr_packets,src2dst_ece_packets,src2dst_urg_packets,src2dst_ack_packets,src2dst_psh_packets,src2dst_rst_packets,src2dst_fin_packets,dst2src_syn_packets,dst2src_cwr_packets,dst2src_ece_packets,dst2src_urg_packets,dst2src_ack_packets,dst2src_psh_packets,dst2src_rst_packets,dst2src_fin_packets,application_name,application_category_name,application_is_guessed,application_confidence,requested_server_name,client_fingerprint,server_fingerprint,user_agent,content_type
10,0,192.168.137.85,a8:6b:ad:1f:9b:e5,a8:6b:ad,43531,192.168.137.15,0c:8b:95:09:c6:08,0c:8b:95,22,6,4,0,0,1702998659126,1702998659205,79,2,120,1702998659126,1702998659126,0,1,60,1702998659205,1702998659205,0,1,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,60,79,79.0,0.0,79,0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,SSH,RemoteAccess,1,1,,,,,
11,0,192.168.137.85,a8:6b:ad:1f:9b:e5,a8:6b:ad,43531,192.168.137.15,0c:8b:95:09:c6:08,0c:8b:95,3306,6,4,0,0,1702998659208,1702998659213,5,2,120,1702998659208,1702998659208,0,1,60,1702998659213,1702998659213,0,1,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,60,5,5.0,0.0,5,0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,MySQL,Database,1,1,,,,,
12,0,192.168.137.85,a8:6b:ad:1f:9b:e5,a8:6b:ad,43531,192.168.137.15,0c:8b:95:09:c6:08,0c:8b:95,113,6,4,0,0,1702998659208,1702998659213,5,2,120,1702998659208,1702998659208,0,1,60,1702998659213,1702998659213,0,1,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,60,5,5.0,0.0,5,0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Unknown,Unspecified,0,0,,,,,
13,0,192.168.137.85,a8:6b:ad:1f:9b:e5,a8:6b:ad,43531,192.168.137.15,0c:8b:95:09:c6:08,0c:8b:95,993,6,4,0,0,1702998659208,1702998659213,5,2,120,1702998659208,1702998659208,0,1,60,1702998659213,1702998659213,0,1,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,60,5,5.0,0.0,5,0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,IMAPS,Email,1,1,,,,,
14,0,192.168.137.85,a8:6b:ad:1f:9b:e5,a8:6b:ad,43531,192.168.137.15,0c:8b:95:09:c6:08,0c:8b:95,554,6,4,0,0,1702998659208,1702998659213,5,2,120,1702998659208,1702998659208,0,1,60,1702998659213,1702998659213,0,1,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,60,5,5.0,0.0,5,0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,RTSP,Media,1,1,,,,,
15,0,192.168.137.85,a8:6b:ad:1f:9b:e5,a8:6b:ad,43531,192.168.137.15,0c:8b:95:09:c6:08,0c:8b:95,135,6,4,0,0,1702998659208,1702998659213,5,2,120,1702998659208,1702998659208,0,1,60,1702998659213,1702998659213,0,1,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,60,5,5.0,0.0,5,0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,RPC,RPC,1,1,,,,,
16,0,192.168.137.85,a8:6b:ad:1f:9b:e5,a8:6b:ad,43531,192.168.137.15,0c:8b:95:09:c6:08,0c:8b:95,139,6,4,0,0,1702998659208,1702998659213,5,2,120,1702998659208,1702998659208,0,1,60,1702998659213,1702998659213,0,1,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,60,5,5.0,0.0,5,0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,NetBIOS,System,1,1,,,,,
17,0,192.168.137.85,a8:6b:ad:1f:9b:e5,a8:6b:ad,43531,192.168.137.15,0c:8b:95:09:c6:08,0c:8b:95,1025,6,4,0,0,1702998659208,1702998659213,5,2,120,1702998659208,1702998659208,0,1,60,1702998659213,1702998659213,0,1,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,60,5,5.0,0.0,5,0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Unknown,Unspecified,0,0,,,,,
18,0,192.168.137.85,a8:6b:ad:1f:9b:e5,a8:6b:ad,43531,192.168.137.15,0c:8b:95:09:c6:08,0c:8b:95,445,6,4,0,0,1702998659208,1702998659213,5,2,120,1702998659208,1702998659208,0,1,60,1702998659213,1702998659213,0,1,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,60,5,5.0,0.0,5,0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,SMBv23,System,1,1,,,,,
19,0,192.168.137.85,a8:6b:ad:1f:9b:e5,a8:6b:ad,43531,192.168.137.15,0c:8b:95:09:c6:08,0c:8b:95,143,6,4,0,0,1702998659208,1702998659213,5,2,120,1702998659208,1702998659208,0,1,60,1702998659213,1702998659213,0,1,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,60,5,5.0,0.0,5,0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,IMAP,Email,1,1,,,,,
20,0,192.168.137.85,a8:6b:ad:1f:9b:e5,a8:6b:ad,43531,192.168.137.15,0c:8b:95:09:c6:08,0c:8b:95,110,6,4,0,0,1702998659208,1702998659213,5,2,120,1702998659208,1702998659208,0,1,60,1702998659213,1702998659213,0,1,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,60,5,5.0,0.0,5,0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,POP3,Email,1,1,,,,,
21,0,192.168.137.85,a8:6b:ad:1f:9b:e5,a8:6b:ad,43531,192.168.137.15,0c:8b:95:09:c6:08,0c:8b:95,25,6,4,0,0,1702998659208,1702998659213,5,2,120,1702998659208,1702998659208,0,1,60,1702998659213,1702998659213,0,1,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,60,5,5.0,0.0,5,0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,SMTP,Email,1,1,,,,,
22,0,192.168.137.85,a8:6b:ad:1f:9b:e5,a8:6b:ad,43531,192.168.137.15,0c:8b:95:09:c6:08,0c:8b:95,256,6,4,0,0,1702998659208,1702998659213,5,2,120,1702998659208,1702998659208,0,1,60,1702998659213,1702998659213,0,1,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,60,5,5.0,0.0,5,0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Unknown,Unspecified,0,0,,,,,
23,0,192.168.137.85,a8:6b:ad:1f:9b:e5,a8:6b:ad,43531,192.168.137.15,0c:8b:95:09:c6:08,0c:8b:95,23,6,4,0,0,1702998659208,1702998659213,5,2,120,1702998659208,1702998659208,0,1,60,1702998659213,1702998659213,0,1,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,60,5,5.0,0.0,5,0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Telnet,RemoteAccess,1,1,,,,,
24,0,192.168.137.85,a8:6b:ad:1f:9b:e5,a8:6b:ad,43531,192.168.137.15,0c:8b:95:09:c6:08,0c:8b:95,53,6,4,0,0,1702998659210,1702998659214,4,2,120,1702998659210,1702998659210,0,1,60,1702998659214,1702998659214,0,1,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,60,4,4.0,0.0,4,0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,DNS,Network,1,1,,,,,
25,0,192.168.137.85,a8:6b:ad:1f:9b:e5,a8:6b:ad,43531,192.168.137.15,0c:8b:95:09:c6:08,0c:8b:95,587,6,4,0,0,1702998659210,1702998659214,4,2,120,1702998659210,1702998659210,0,1,60,1702998659214,1702998659214,0,1,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,60,4,4.0,0.0,4,0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,SMTP,Email,1,1,,,,,
26,0,192.168.137.85,a8:6b:ad:1f:9b:e5,a8:6b:ad,43531,192.168.137.15,0c:8b:95:09:c6:08,0c:8b:95,8080,6,4,0,0,1702998659210,1702998659214,4,2,120,1702998659210,1702998659210,0,1,60,1702998659214,1702998659214,0,1,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,60,4,4.0,0.0,4,0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,HTTP_Proxy,Web,1,1,,,,,
27,0,192.168.137.85,a8:6b:ad:1f:9b:e5,a8:6b:ad,43531,192.168.137.15,0c:8b:95:09:c6:08,0c:8b:95,443,6,4,0,0,1702998659210,1702998659214,4,2,120,1702998659210,1702998659210,0,1,60,1702998659214,1702998659214,0,1,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,60,4,4.0,0.0,4,0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,TLS,Web,1,1,,,,,
28,0,192.168.137.85,a8:6b:ad:1f:9b:e5,a8:6b:ad,43531,192.168.137.15,0c:8b:95:09:c6:08,0c:8b:95,21,6,4,0,0,1702998659210,1702998659215,5,2,120,1702998659210,1702998659210,0,1,60,1702998659215,1702998659215,0,1,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,60,5,5.0,0.0,5,0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,FTP_CONTROL,Download,1,1,,,,,
29,0,192.168.137.85,a8:6b:ad:1f:9b:e5,a8:6b:ad,43531,192.168.137.15,0c:8b:95:09:c6:08,0c:8b:95,5440,6,4,0,0,1702998659210,1702998659215,5,2,120,1702998659210,1702998659210,0,1,60,1702998659215,1702998659215,0,1,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,60,5,5.0,0.0,5,0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Unknown,Unspecified,0,0,,,,,
30,0,192.168.137.85,a8:6b:ad:1f:9b:e5,a8:6b:ad,43531,192.168.137.15,0c:8b:95:09:c6:08,0c:8b:95,425,6,4,0,0,1702998659210,1702998659215,5,2,120,1702998659210,1702998659210,0,1,60,1702998659215,1702998659215,0,1,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,60,5,5.0,0.0,5,0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Unknown,Unspecified,0,0,,,,,
31,0,192.168.137.85,a8:6b:ad:1f:9b:e5,a8:6b:ad,43531,192.168.137.15,0c:8b:95:09:c6:08,0c:8b:95,990,6,4,0,0,1702998659217,1702998659226,9,2,120,1702998659217,1702998659217,0,1,60,1702998659226,1702998659226,0,1,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,60,9,9.0,0.0,9,0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Unknown,Unspecified,0,0,,,,,
32,0,192.168.137.85,a8:6b:ad:1f:9b:e5,a8:6b:ad,43531,192.168.137.15,0c:8b:95:09:c6:08,0c:8b:95,6000,6,4,0,0,1702998659217,1702998659226,9,2,120,1702998659217,1702998659217,0,1,60,1702998659226,1702998659226,0,1,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,60,9,9.0,0.0,9,0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Unknown,Unspecified,0,0,,,,,
33,0,192.168.137.85,a8:6b:ad:1f:9b:e5,a8:6b:ad,43531,192.168.137.15,0c:8b:95:09:c6:08,0c:8b:95,14442,6,4,0,0,1702998659217,1702998659226,9,2,120,1702998659217,1702998659217,0,1,60,1702998659226,1702998659226,0,1,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,60,9,9.0,0.0,9,0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Unknown,Unspecified,0,0,,,,,
34,0,192.168.137.85,a8:6b:ad:1f:9b:e5,a8:6b:ad,43531,192.168.137.15,0c:8b:95:09:c6:08,0c:8b:95,1081,6,4,0,0,1702998659217,1702998659226,9,2,120,1702998659217,1702998659217,0,1,60,1702998659226,1702998659226,0,1,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,60,9,9.0,0.0,9,0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Unknown,Unspecified,0,0,,,,,
35,0,192.168.137.85,a8:6b:ad:1f:9b:e5,a8:6b:ad,43531,192.168.137.15,0c:8b:95:09:c6:08,0c:8b:95,8600,6,4,0,0,1702998659217,1702998659226,9,2,120,1702998659217,1702998659217,0,1,60,1702998659226,1702998659226,0,1,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,60,9,9.0,0.0,9,0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Unknown,Unspecified,0,0,,,,,
36,0,192.168.137.85,a8:6b:ad:1f:9b:e5,a8:6b:ad,43531,192.168.137.15,0c:8b:95:09:c6:08,0c:8b:95,1782,6,4,0,0,1702998659217,1702998659226,9,2,120,1702998659217,1702998659217,0,1,60,1702998659226,1702998659226,0,1,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,60,9,9.0,0.0,9,0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Unknown,Unspecified,0,0,,,,,
37,0,192.168.137.85,a8:6b:ad:1f:9b:e5,a8:6b:ad,43531,192.168.137.15,0c:8b:95:09:c6:08,0c:8b:95,5952,6,4,0,0,1702998659217,1702998659226,9,2,120,1702998659217,1702998659217,0,1,60,1702998659226,1702998659226,0,1,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,60,9,9.0,0.0,9,0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Unknown,Unspecified,0,0,,,,,
38,0,192.168.137.85,a8:6b:ad:1f:9b:e5,a8:6b:ad,43531,192.168.137.15,0c:8b:95:09:c6:08,0c:8b:95,12265,6,4,0,0,1702998659217,1702998659226,9,2,120,1702998659217,1702998659217,0,1,60,1702998659226,1702998659226,0,1,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,60,9,9.0,0.0,9,0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Unknown,Unspecified,0,0,,,,,
39,0,192.168.137.85,a8:6b:ad:1f:9b:e5,a8:6b:ad,43531,192.168.137.15,0c:8b:95:09:c6:08,0c:8b:95,4279,6,4,0,0,1702998659217,1702998659226,9,2,120,1702998659217,1702998659217,0,1,60,1702998659226,1702998659226,0,1,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,60,9,9.0,0.0,9,0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Unknown,Unspecified,0,0,,,,,
40,0,192.168.137.85,a8:6b:ad:1f:9b:e5,a8:6b:ad,43531,192.168.137.15,0c:8b:95:09:c6:08,0c:8b:95,2800,6,4,0,0,1702998659217,1702998659226,9,2,120,1702998659217,1702998659217,0,1,60,1702998659226,1702998659226,0,1,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,60,9,9.0,0.0,9,0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Unknown,Unspecified,0,0,,,,,
41,0,192.168.137.85,a8:6b:ad:1f:9b:e5,a8:6b:ad,43531,192.168.137.15,0c:8b:95:09:c6:08,0c:8b:95,3367,6,4,0,0,1702998659217,1702998659226,9,2,120,1702998659217,1702998659217,0,1,60,1702998659226,1702998659226,0,1,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,60,9,9.0,0.0,9,0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Unknown,Unspecified,0,0,,,,,
42,0,192.168.137.85,a8:6b:ad:1f:9b:e5,a8:6b:ad,43531,192.168.137.15,0c:8b:95:09:c6:08,0c:8b:95,99,6,4,0,0,1702998659217,1702998659226,9,2,120,1702998659217,1702998659217,0,1,60,1702998659226,1702998659226,0,1,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,60,9,9.0,0.0,9,0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Unknown,Unspecified,0,0,,,,,
43,0,192.168.137.85,a8:6b:ad:1f:9b:e5,a8:6b:ad,43531,192.168.137.15,0c:8b:95:09:c6:08,0c:8b:95,19315,6,4,0,0,1702998659217,1702998659226,9,2,120,1702998659217,1702998659217,0,1,60,1702998659226,1702998659226,0,1,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,60,9,9.0,0.0,9,0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Unknown,Unspecified,0,0,,,,,
