id,expiration_id,src_ip,src_mac,src_oui,src_port,dst_ip,dst_mac,dst_oui,dst_port,protocol,ip_version,vlan_id,tunnel_id,bidirectional_first_seen_ms,bidirectional_last_seen_ms,bidirectional_duration_ms,bidirectional_packets,bidirectional_bytes,src2dst_first_seen_ms,src2dst_last_seen_ms,src2dst_duration_ms,src2dst_packets,src2dst_bytes,dst2src_first_seen_ms,dst2src_last_seen_ms,dst2src_duration_ms,dst2src_packets,dst2src_bytes,bidirectional_min_ps,bidirectional_mean_ps,bidirectional_stddev_ps,bidirectional_max_ps,src2dst_min_ps,src2dst_mean_ps,src2dst_stddev_ps,src2dst_max_ps,dst2src_min_ps,dst2src_mean_ps,dst2src_stddev_ps,dst2src_max_ps,bidirectional_min_piat_ms,bidirectional_mean_piat_ms,bidirectional_stddev_piat_ms,bidirectional_max_piat_ms,src2dst_min_piat_ms,src2dst_mean_piat_ms,src2dst_stddev_piat_ms,src2dst_max_piat_ms,dst2src_min_piat_ms,dst2src_mean_piat_ms,dst2src_stddev_piat_ms,dst2src_max_piat_ms,bidirectional_syn_packets,bidirectional_cwr_packets,bidirectional_ece_packets,bidirectional_urg_packets,bidirectional_ack_packets,bidirectional_psh_packets,bidirectional_rst_packets,bidirectional_fin_packets,src2dst_syn_packets,src2dst_cwr_packets,src2dst_ece_packets,src2dst_urg_packets,src2dst_ack_packets,src2dst_psh_packets,src2dst_rst_packets,src2dst_fin_packets,dst2src_syn_packets,dst2src_cwr_packets,dst2src_ece_packets,dst2src_urg_packets,dst2src_ack_packets,dst2src_psh_packets,dst2src_rst_packets,dst2src_fin_packets,application_name,application_category_name,application_is_guessed,application_confidence,requested_server_name,client_fingerprint,server_fingerprint,user_agent,content_type
10,1,162.159.140.98,8c:ae:4c:dd:1e:39,8c:ae:4c,443,192.168.137.214,0c:8b:95:09:c6:08,0c:8b:95,52641,6,4,0,0,1703288861270,1703290652897,1791627,913,71457,1703288861270,1703290652765,1791495,516,39057,1703288861337,1703290652897,1791560,397,32400,60,78.26615553121572,19.608792452720117,144,60,75.69186046511632,21.53867624521122,144,60,81.61209068010075,16.19703972553454,114,0,1964.503289473683,3404.615170445201,10202,0,3478.6310679611684,3967.644880121296,10218,0,4524.14141414141,3965.42618013222,10264,0,0,0,0,913,516,0,0,0,0,0,0,516,246,0,0,0,0,0,0,397,270,0,0,TLS,Web,0,6,,,,,
11,1,162.159.140.98,8c:ae:4c:dd:1e:39,8c:ae:4c,443,192.168.137.214,0c:8b:95:09:c6:08,0c:8b:95,52641,6,4,0,0,1703290661700,1703292453070,1791370,903,70614,1703290661700,1703292452806,1791106,511,38514,1703290661730,1703292453070,1791340,392,32100,60,78.19933554817278,19.421172744649738,144,60,75.36986301369862,21.202621734412244,144,60,81.8877551020408,16.113651757210697,114,0,1985.9977827050984,3434.463026719616,10171,0,3511.972549019608,4003.355595840803,10187,5,4581.432225063943,3987.789785613199,10190,0,0,0,0,903,511,0,0,0,0,0,0,511,241,0,0,0,0,0,0,392,270,0,0,TLS,Web,0,6,,,,,
12,1,162.159.140.98,8c:ae:4c:dd:1e:39,8c:ae:4c,443,192.168.137.214,0c:8b:95:09:c6:08,0c:8b:95,52641,6,4,0,0,1703292462137,1703294252830,1790693,1022,79350,1703292462137,1703294252536,1790399,568,42718,1703292462233,1703294252830,1790597,454,36632,60,77.64187866927588,19.01921621154828,144,60,75.20774647887313,20.709525703825584,144,60,80.68722466960348,16.17874671476967,114,0,1753.8619000979438,3295.9671679320763,10148,0,3157.6701940035264,3962.991482896391,10275,1,3952.752759381897,4024.8268011735386,10205,0,0,0,0,1022,568,0,0,0,0,0,0,568,270,0,0,0,0,0,0,454,298,0,0,TLS,Web,0,6,,,,,
13,1,192.168.137.214,0c:8b:95:09:c6:08,0c:8b:95,52641,162.159.140.98,8c:ae:4c:dd:1e:39,8c:ae:4c,443,6,4,0,0,1703294262691,1703296052866,1790175,1033,80277,1703294262691,1703296052866,1790175,459,36990,1703294262707,1703296052747,1790040,574,43287,60,77.71248789932243,19.06708904366193,144,60,80.58823529411761,16.1860887269406,114,60,75.4128919860627,20.819390570655838,144,0,1734.6656976744182,3263.345869722843,10087,0,3908.679039301313,3996.993834216308,10181,0,3123.979057591624,3920.03140546608,10242,0,0,0,0,1033,576,0,0,0,0,0,0,459,300,0,0,0,0,0,0,574,276,0,0,TLS,Web,0,6,,,,,
14,1,192.168.137.214,0c:8b:95:09:c6:08,0c:8b:95,52641,162.159.140.98,8c:ae:4c:dd:1e:39,8c:ae:4c,443,6,4,0,0,1703296062876,1703297862675,1799799,1033,80163,1703296062876,1703297862675,1799799,457,36899,1703296062892,1703297862600,1799708,576,43264,60,77.60212971926417,18.84677802627092,144,60,80.74179431072206,16.13943707907834,114,60,75.11111111111109,20.41776246689605,144,0,1743.991279069768,3270.170319338066,10033,2,3946.927631578949,3998.617119364989,10074,0,3129.9269565217382,3919.0328450586335,10258,0,0,0,0,1033,576,0,0,0,0,0,0,457,301,0,0,0,0,0,0,576,275,0,0,TLS,Web,0,6,,,,,
15,1,162.159.140.98,8c:ae:4c:dd:1e:39,8c:ae:4c,443,192.168.137.214,0c:8b:95:09:c6:08,0c:8b:95,52641,6,4,0,0,1703297864493,1703299662640,1798147,1033,80084,1703297864493,1703299662624,1798131,570,42854,1703297864528,1703299662640,1798112,463,37230,60,77.52565343659246,18.864355928492003,144,60,75.18245614035085,20.47747378084877,144,60,80.41036717062629,16.228350896151362,114,0,1742.3905038759713,3270.137501391748,10221,0,3160.1599297012312,3931.957406056102,10288,0,3892.017316017314,3995.34583134726,10237,0,0,0,0,1033,573,0,0,0,0,0,0,570,273,0,0,0,0,0,0,463,300,0,0,TLS,Web,0,6,,,,,
16,1,162.159.140.98,8c:ae:4c:dd:1e:39,8c:ae:4c,443,192.168.137.214,0c:8b:95:09:c6:08,0c:8b:95,52641,6,4,0,0,1703299664780,1703301462925,1798145,1026,79664,1703299664780,1703301462581,1797801,570,42854,1703299664903,1703301462925,1798022,456,36810,60,77.64522417153987,18.872792692086637,144,60,75.18245614035092,20.47747378084878,144,60,80.72368421052636,16.152513784597012,114,0,1754.28780487805,3275.676907337956,10082,0,3159.5799648506136,3927.9969455942646,10207,2,3951.696703296705,3989.8523556270543,10157,0,0,0,0,1026,573,0,0,0,0,0,0,570,273,0,0,0,0,0,0,456,300,0,0,TLS,Web,0,6,,,,,
17,1,162.159.140.98,8c:ae:4c:dd:1e:39,8c:ae:4c,443,192.168.137.214,0c:8b:95:09:c6:08,0c:8b:95,52641,6,4,0,0,1703301464965,1703303262660,1797695,1024,79678,1703301464965,1703303262559,1797594,567,42808,1703301465050,1703303262660,1797610,457,36870,60,77.810546875,18.96679317895889,144,60,75.49911816578482,20.68123155045679,144,60,80.67833698030637,16.16388895038043,114,0,1757.2776148582611,3278.684314001284,10399,0,3175.9611307420514,3927.818184053594,10415,5,3942.1271929824575,3994.6943176516897,10415,0,0,0,0,1024,576,0,0,0,0,0,0,567,276,0,0,0,0,0,0,457,300,0,0,TLS,Web,0,6,,,,,
18,1,162.159.140.98,8c:ae:4c:dd:1e:39,8c:ae:4c,443,192.168.137.214,0c:8b:95:09:c6:08,0c:8b:95,52641,6,4,0,0,1703303265354,1703305062897,1797543,1016,79030,1703303265354,1703305062762,1797408,561,42280,1703303265469,1703305062897,1797428,455,36750,60,77.78543307086612,18.763428016896867,144,60,75.36541889483064,20.342166319818123,144,60,80.76923076923077,16.14095191437404,114,0,1770.978325123151,3296.1624030531248,10211,0,3209.657142857139,3948.589463548767,10279,0,3959.0925110132152,4008.707851718487,10268,0,0,0,0,1016,574,0,0,0,0,0,0,561,274,0,0,0,0,0,0,455,300,0,0,TLS,Web,0,6,,,,,
19,1,162.159.140.98,8c:ae:4c:dd:1e:39,8c:ae:4c,443,192.168.137.214,0c:8b:95:09:c6:08,0c:8b:95,52641,6,4,0,0,1703305066079,1703306862825,1796746,1006,78380,1703305066079,1703306862740,1796661,553,41750,1703305066234,1703306862825,1796591,453,36630,60,77.91252485089458,18.78647502771725,144,60,75.49728752260401,20.41766099018928,144,60,80.86092715231786,16.11725827126731,114,0,1787.8069651741275,3319.6831924984945,10059,0,3254.8206521739107,3986.566470950172,10122,3,3974.7588495575255,4031.700873708966,10115,0,0,0,0,1006,572,0,0,0,0,0,0,553,272,0,0,0,0,0,0,453,300,0,0,TLS,Web,0,6,,,,,
20,1,162.159.140.98,8c:ae:4c:dd:1e:39,8c:ae:4c,443,192.168.137.214,0c:8b:95:09:c6:08,0c:8b:95,52641,6,4,0,0,1703306866988,1703308662744,1795756,1011,78756,1703306866988,1703308662673,1795685,552,41724,1703306867095,1703308662744,1795649,459,37032,60,77.89910979228489,19.613384730659924,149,60,75.58695652173918,20.63536275826221,144,60,80.6797385620915,17.94009449040093,149,0,1777.976237623761,3338.1081336918546,10124,0,3258.956442831217,4020.0813019717607,10181,1,3920.631004366815,4071.619456043912,10140,0,0,0,0,1011,564,0,0,0,0,0,0,552,271,0,0,0,0,0,0,459,293,0,0,TLS,Web,0,6,,,,,
21,1,162.159.140.98,8c:ae:4c:dd:1e:39,8c:ae:4c,443,192.168.137.214,0c:8b:95:09:c6:08,0c:8b:95,52641,6,4,0,0,1703308667401,1703310464658,1797257,1020,79322,1703308667401,1703310464594,1797193,567,42674,1703308667435,1703310464658,1797223,453,36648,60,77.76666666666667,19.185077275205582,149,60,75.26278659611995,20.50173847653865,144,60,80.9006622516556,16.90384897530505,149,0,1763.7458292443578,3318.5221838115967,10169,0,3175.2526501766806,3975.674849792945,10242,0,3976.1570796460137,4054.8688857188777,10236,0,0,0,0,1020,570,0,0,0,0,0,0,567,273,0,0,0,0,0,0,453,297,0,0,TLS,Web,0,6,,,,,
22,1,162.159.140.98,8c:ae:4c:dd:1e:39,8c:ae:4c,443,192.168.137.214,0c:8b:95:09:c6:08,0c:8b:95,52641,6,4,0,0,1703310469542,1703312265666,1796124,1032,80040,1703310469542,1703312265567,1796025,576,43230,1703310469578,1703312265666,1796088,456,36810,60,77.55813953488394,18.733583479371237,144,60,75.05208333333321,20.21314413079207,144,60,80.7236842105262,16.152513784597,114,0,1742.1183317167802,3280.390608041032,10221,0,3123.5217391304327,3916.0381830819592,10239,0,3947.446153846153,4015.39999610277,10237,0,0,0,0,1032,576,0,0,0,0,0,0,576,276,0,0,0,0,0,0,456,300,0,0,TLS,Web,0,6,,,,,
23,1,162.159.140.98,8c:ae:4c:dd:1e:39,8c:ae:4c,443,192.168.137.214,0c:8b:95:09:c6:08,0c:8b:95,52641,6,4,0,0,1703312270295,1703314066332,1796037,1026,79555,1703312270295,1703314066251,1795956,571,42805,1703312270422,1703314066332,1795910,455,36750,60,77.53898635477587,18.773124031400588,144,60,74.96497373029767,20.280026448761515,144,60,80.76923076923077,16.140951914374032,114,0,1752.231219512195,3288.6375405695185,10076,0,3150.8000000000006,3926.92607196678,10136,1,3955.748898678413,4017.3654995678426,10092,0,0,0,0,1026,571,0,0,0,0,0,0,571,271,0,0,0,0,0,0,455,300,0,0,TLS,Web,0,6,,,,,
24,1,162.159.140.98,8c:ae:4c:dd:1e:39,8c:ae:4c,443,192.168.137.214,0c:8b:95:09:c6:08,0c:8b:95,52641,6,4,0,0,1703314071168,1703315867741,1796573,1013,78787,1703314071168,1703315867684,1796516,569,42685,1703314071244,1703315867741,1796497,444,36102,60,77.7759131293189,18.9937615169196,149,60,75.0175746924429,20.296214186510507,144,60,81.31081081081084,16.542926451928743,149,0,1775.2697628458511,3325.1112433671,10043,0,3162.880281690142,3963.996290212298,10130,7,4055.2979683972926,4062.007959946665,10075,0,0,0,0,1013,569,0,0,0,0,0,0,569,271,0,0,0,0,0,0,444,298,0,0,TLS,Web,0,6,,,,,
25,1,162.159.140.98,8c:ae:4c:dd:1e:39,8c:ae:4c,443,192.168.137.214,0c:8b:95:09:c6:08,0c:8b:95,52641,6,4,0,0,1703315872575,1703317668408,1795833,924,72139,1703315872575,1703317668280,1795705,520,39145,1703315872738,1703317668408,1795670,404,32994,60,78.07251082251088,19.18937222153592,144,60,75.27884615384625,20.863561144664928,144,60,81.66831683168316,16.11693886107799,114,0,1945.647887323944,3443.934116071156,10030,4,3459.932562620424,4034.635916898812,10093,0,4455.756823821341,4064.815467704456,10087,0,0,0,0,924,523,0,0,0,0,0,0,520,247,0,0,0,0,0,0,404,276,0,0,TLS,Web,0,6,,,,,
26,1,162.159.140.98,8c:ae:4c:dd:1e:39,8c:ae:4c,443,192.168.137.214,0c:8b:95:09:c6:08,0c:8b:95,52641,6,4,0,0,1703317673209,1703319470765,1797556,908,70939,1703317673209,1703319470565,1797356,512,38599,1703317673339,1703319470765,1797426,396,32340,60,78.12665198237875,19.40641851055637,144,60,75.38867187499999,21.186140574443204,144,60,81.66666666666669,16.18093893475055,114,0,1981.869900771776,3420.052335658109,10412,0,3517.3307240704494,3982.4837843195182,10428,0,4550.445569620257,3967.7001277190648,10468,0,0,0,0,908,512,0,0,0,0,0,0,512,242,0,0,0,0,0,0,396,270,0,0,TLS,Web,0,6,,,,,
27,1,162.159.140.98,8c:ae:4c:dd:1e:39,8c:ae:4c,443,192.168.137.214,0c:8b:95:09:c6:08,0c:8b:95,52641,6,4,0,0,1703319475399,1703321271431,1796032,908,70880,1703319475399,1703321271299,1795900,512,38540,1703319475480,1703321271431,1795951,396,32340,60,78.06167400881066,19.28400135111253,144,60,75.27343749999993,20.971591946885976,144,60,81.66666666666667,16.180938934750554,114,0,1980.189636163176,3418.298897480939,10057,0,3514.4814090019554,3970.4978858965023,10086,0,4546.711392405062,3972.217194381105,10101,0,0,0,0,908,512,0,0,0,0,0,0,512,242,0,0,0,0,0,0,396,270,0,0,TLS,Web,0,6,,,,,
28,1,162.159.140.98,8c:ae:4c:dd:1e:39,8c:ae:4c,443,192.168.137.214,0c:8b:95:09:c6:08,0c:8b:95,52641,6,4,0,0,1703321276286,1703323073108,1796822,914,71466,1703321276286,1703323072978,1796692,514,38828,1703321276395,1703323073108,1796713,400,32638,60,78.19037199124726,19.491365664273115,144,60,75.54085603112836,21.36436166524167,144,60,81.59499999999989,16.180714254459257,114,0,1968.041621029574,3429.0649082797504,10052,0,3502.3235867446406,4009.5112297307655,10128,0,4503.040100250621,4001.192413775707,10068,0,0,0,0,914,516,0,0,0,0,0,0,514,244,0,0,0,0,0,0,400,272,0,0,TLS,Web,0,6,,,,,
29,1,162.159.140.98,8c:ae:4c:dd:1e:39,8c:ae:4c,443,192.168.137.214,0c:8b:95:09:c6:08,0c:8b:95,52641,6,4,0,0,1703323077894,1703324875785,1797891,1012,78637,1703323077894,1703324875770,1797876,563,42334,1703323077927,1703324875785,1797858,449,36303,60,77.70454545454547,18.930364847123563,144,60,75.19360568383662,20.558046323727083,144,60,80.85300668151451,16.145287517416477,114,0,1778.3293768545975,3325.181308436838,10029,0,3199.067615658366,3978.370671122287,10210,0,4013.075892857141,4045.2244287296535,10065,0,0,0,0,1012,566,0,0,0,0,0,0,563,269,0,0,0,0,0,0,449,297,0,0,TLS,Web,0,6,,,,,
30,1,162.159.140.98,8c:ae:4c:dd:1e:39,8c:ae:4c,443,192.168.137.214,0c:8b:95:09:c6:08,0c:8b:95,52641,6,4,0,0,1703324880172,1703326676953,1796781,1026,79748,1703324880172,1703326676748,1796576,571,42998,1703324880289,1703326676953,1796664,455,36750,60,77.72709551656921,18.97807687048631,144,60,75.30297723292462,20.66120124132594,144,60,80.76923076923082,16.140951914374032,114,0,1752.9570731707324,3280.1206547738834,10040,0,3151.887719298248,3933.674390288552,10343,1,3957.409691629956,3993.343070981363,10090,0,0,0,0,1026,574,0,0,0,0,0,0,571,274,0,0,0,0,0,0,455,300,0,0,TLS,Web,0,6,,,,,
31,1,162.159.140.98,8c:ae:4c:dd:1e:39,8c:ae:4c,443,192.168.137.214,0c:8b:95:09:c6:08,0c:8b:95,52641,6,4,0,0,1703326681388,1703328478663,1797275,1024,79638,1703326681388,1703328478468,1797080,569,42853,1703326681422,1703328478663,1797241,455,36785,60,77.77148437499999,19.083766761470542,149,60,75.31282952548327,20.683578416207588,144,60,80.8461538461538,16.381279659423566,149,0,1756.8670576735087,3298.8755161652352,10070,0,3163.8732394366207,3971.418365742303,11053,4,3958.6806167400887,4021.6044387790766,10104,0,0,0,0,1024,573,0,0,0,0,0,0,569,273,0,0,0,0,0,0,455,300,0,0,TLS,Web,0,6,,,,,
32,1,162.159.140.98,8c:ae:4c:dd:1e:39,8c:ae:4c,443,192.168.137.214,0c:8b:95:09:c6:08,0c:8b:95,52641,6,4,0,0,1703328483475,1703330281588,1798113,1030,79904,1703328483475,1703330281456,1797981,573,43034,1703328483574,1703330281588,1798014,457,36870,60,77.57669902912619,18.868050874595276,144,60,75.10296684118674,20.453124171755817,144,60,80.67833698030624,16.16388895038043,114,0,1747.4373177842565,3281.118933896265,10091,0,3143.3234265734263,3923.706105105234,10127,0,3943.0131578947353,4006.6911710894105,10108,0,0,0,0,1030,573,0,0,0,0,0,0,573,273,0,0,0,0,0,0,457,300,0,0,TLS,Web,0,6,,,,,
33,1,162.159.140.98,8c:ae:4c:dd:1e:39,8c:ae:4c,443,192.168.137.214,0c:8b:95:09:c6:08,0c:8b:95,52641,6,4,0,0,1703330286289,1703332084044,1797755,1007,78205,1703330286289,1703332083933,1797644,562,42165,1703330286339,1703332084044,1797705,445,36040,60,77.66137040715006,18.944502166455287,149,60,75.026690391459,20.37546844027533,144,60,80.98876404494376,16.392905506543137,149,0,1787.0328031809147,3326.0267339189813,10046,0,3204.356506238859,3964.716558662609,10172,0,4048.885135135136,4041.0086880659633,10067,0,0,0,0,1007,562,0,0,0,0,0,0,562,267,0,0,0,0,0,0,445,295,0,0,TLS,Web,0,6,,,,,
34,1,162.159.140.98,8c:ae:4c:dd:1e:39,8c:ae:4c,443,192.168.137.214,0c:8b:95:09:c6:08,0c:8b:95,52641,6,4,0,0,1703332088807,1703333887962,1799155,906,70760,1703332088807,1703333887664,1798857,512,38540,1703332088918,1703333887962,1799044,394,32220,60,78.10154525386307,19.286575580168503,144,60,75.2734374999999,20.971591946885976,144,60,81.77664974619289,16.14788094383429,114,0,1988.0165745856348,3416.3649685266805,10026,0,3520.268101761256,3971.2287455583737,10139,0,4577.720101781171,3945.12476821244,10053,0,0,0,0,906,512,0,0,0,0,0,0,512,242,0,0,0,0,0,0,394,270,0,0,TLS,Web,0,6,,,,,
35,1,162.159.140.98,8c:ae:4c:dd:1e:39,8c:ae:4c,443,192.168.137.214,0c:8b:95:09:c6:08,0c:8b:95,52641,6,4,0,0,1703333892418,1703335691635,1799217,994,77308,1703333892418,1703335691499,1799081,557,41899,1703333892497,1703335691635,1799138,437,35409,60,77.77464788732405,19.0020278010168,144,60,75.22262118491913,20.625924656537848,144,60,81.02745995423342,16.152915384354113,114,0,1811.9003021148055,3329.575573723924,10118,0,3235.7571942446066,3962.875413022386,10196,2,4126.463302752292,4010.880429735934,10118,0,0,0,0,994,557,0,0,0,0,0,0,557,266,0,0,0,0,0,0,437,291,0,0,TLS,Web,0,6,,,,,
