Timestamp,TargetIP,Attack,TransactionID
2023-03-28 11:46:14.828,185.175.0.2,"Starting Payload Injection... ",22295
2023-03-28 11:46:14.834,185.175.0.2,Payload Injection.. Complete,22295
2023-03-28 12:13:15.753,185.175.0.2,Delay Response Attack: Delaying response by 7167 milliseconds,23884
2023-03-28 12:13:22.922,185.175.0.2,Delay response: Sending response to client,23884
2023-03-28 12:34:19.219,185.175.0.2,"Starting Query flooding.. ",25112
2023-03-28 12:34:19.224,185.175.0.2,Query flooding.. Complete,25112
2023-03-28 12:59:23.004,185.175.0.2,"Starting Payload Injection... ",26583
2023-03-28 12:59:23.005,185.175.0.2,Payload Injection.. Complete,26583
2023-03-28 13:25:27.925,185.175.0.2,False Data Injection Attack,28169
2023-03-28 13:45:30.03,185.175.0.2,"Starting Length manipulation... ",29491
2023-03-28 13:45:30.03,185.175.0.2,Length manipulation.. Complete,29491
2023-03-28 14:13:33.449,185.175.0.2,"Starting Frame Stacking... ",31131
2023-03-28 14:13:33.47,185.175.0.2,Frame Stacking... Complete,31131
2023-03-28 14:32:34.421,185.175.0.2,Delay Response Attack: Delaying response by 9609 milliseconds,32247
2023-03-28 14:32:44.03,185.175.0.2,Delay response: Sending response to client,32247
2023-03-28 14:54:34.439,185.175.0.2,False Data Injection Attack,33533
2023-03-28 15:11:37.881,185.175.0.2,"Starting Length manipulation... ",34533
2023-03-28 15:11:37.882,185.175.0.2,Length manipulation.. Complete,34533
2023-03-28 15:36:41.83,185.175.0.2,Baseline Replay: In position,36004
2023-03-28 16:01:45.757,185.175.0.2,"Starting Query flooding.. ",37476
2023-03-28 16:01:45.758,185.175.0.2,Query flooding.. Complete,37476
2023-03-28 16:21:47.772,185.175.0.2,Baseline Replay: In position,38653
2023-03-28 16:50:50.927,185.175.0.2,Baseline Replay: In position,40358
2023-03-28 17:06:52.686,185.175.0.2,False Data Injection Attack,41298
2023-03-28 17:30:54.857,185.175.0.2,"Starting Payload Injection... ",42708
2023-03-28 17:30:54.857,185.175.0.2,Payload Injection.. Complete,42708
2023-03-28 17:45:55.155,185.175.0.2,"Starting Query flooding.. ",43592
2023-03-28 17:45:55.156,185.175.0.2,Query flooding.. Complete,43592
2023-03-28 18:05:57.265,185.175.0.2,False Data Injection Attack,44767
2023-03-28 18:28:02.261,185.175.0.2,"Starting Frame Stacking... ",46059
2023-03-28 18:28:02.261,185.175.0.2,Frame Stacking... Complete,46059
2023-03-28 18:54:02.885,185.175.0.2,Baseline Replay: In position,47589
2023-03-28 19:18:04.278,185.175.0.2,Baseline Replay: In position,48982
2023-03-28 19:47:08.253,185.175.0.2,Delay Response Attack: Delaying response by 6203 milliseconds,50689
2023-03-28 19:47:14.456,185.175.0.2,Delay response: Sending response to client,50689
2023-03-28 20:09:08.388,185.175.0.2,Delay Response Attack: Delaying response by 5439 milliseconds,51974
2023-03-28 20:09:13.828,185.175.0.2,Delay response: Sending response to client,51974
2023-03-28 20:29:09.947,185.175.0.2,"Starting Frame Stacking... ",53141
2023-03-28 20:29:09.947,185.175.0.2,Frame Stacking... Complete,53141
2023-03-28 20:49:12.841,185.175.0.2,"Starting Length manipulation... ",54321
2023-03-28 20:49:12.841,185.175.0.2,Length manipulation.. Complete,54321
2023-03-28 21:17:15.539,185.175.0.2,"Starting Frame Stacking... ",55961
2023-03-28 21:17:15.545,185.175.0.2,Frame Stacking... Complete,55961
2023-03-28 21:41:18.037,185.175.0.2,False Data Injection Attack,57443
2023-03-28 22:09:20.362,185.175.0.2,False Data Injection Attack,59085
2023-03-28 22:36:21.766,185.175.0.2,"Starting Query flooding.. ",60669
2023-03-28 22:36:21.767,185.175.0.2,Query flooding.. Complete,60669
2023-03-28 23:01:25.619,185.175.0.2,"Starting Payload Injection... ",62142
2023-03-28 23:01:25.621,185.175.0.2,Payload Injection.. Complete,62142
2023-03-28 23:27:26.498,185.175.0.2,Baseline Replay: In position,63670
2023-03-28 23:46:27.029,185.175.0.2,"Starting Length manipulation... ",64789
2023-03-28 23:46:27.03,185.175.0.2,Length manipulation.. Complete,64789
